ID,LoanApplicationID,AiDecision,Reasoning,CreatedAt
4621,4620,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
4622,4621,false,"CreditScore=748, DTI=0.10, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4623,4622,false,"CreditScore=526, DTI=0.70, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4624,4623,false,"CreditScore=613, DTI=0.09, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4625,4624,false,"CreditScore=830, DTI=0.44, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4626,4625,false,"CreditScore=541, DTI=0.12, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4627,4626,false,"CreditScore=668, DTI=0.20, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4628,4627,false,"CreditScore=780, DTI=0.19, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4629,4628,false,"CreditScore=780, DTI=0.20, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4630,4629,false,"CreditScore=687, DTI=0.72, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4631,4630,false,"CreditScore=716, DTI=0.60, Delinquent=false, LatePayments=0",2025-04-26T23:58:00+05:30
4632,4631,false,"CreditScore=704, DTI=0.37, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4633,4632,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
4634,4633,false,"CreditScore=579, DTI=0.62, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4635,4634,false,"CreditScore=556, DTI=0.19, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
4636,4635,false,"CreditScore=686, DTI=0.26, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4637,4636,false,"CreditScore=622, DTI=0.40, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
4638,4637,false,"CreditScore=576, DTI=0.40, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4639,4638,false,"CreditScore=532, DTI=0.70, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4640,4639,false,"CreditScore=707, DTI=0.19, Delinquent=false, LatePayments=5",2025-04-26T23:58:00+05:30
4641,4640,false,"CreditScore=689, DTI=0.63, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4642,4641,false,"CreditScore=603, DTI=0.09, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4643,4642,false,"CreditScore=505, DTI=0.09, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4644,4643,false,"CreditScore=729, DTI=0.30, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4645,4644,false,"CreditScore=722, DTI=0.49, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4646,4645,false,"CreditScore=703, DTI=0.28, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4647,4646,false,"CreditScore=557, DTI=0.17, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4648,4647,false,"CreditScore=676, DTI=0.34, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4649,4648,false,"CreditScore=780, DTI=0.40, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4650,4649,false,"CreditScore=733, DTI=0.59, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4651,4650,false,"CreditScore=745, DTI=0.20, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4652,4651,false,"CreditScore=559, DTI=0.10, Delinquent=true, LatePayments=5",2025-04-26T23:58:00+05:30
4653,4652,false,"CreditScore=645, DTI=0.38, Delinquent=false, LatePayments=0",2025-04-26T23:58:00+05:30
4654,4653,false,"CreditScore=567, DTI=0.44, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4655,4654,false,"CreditScore=519, DTI=0.39, Delinquent=false, LatePayments=0",2025-04-26T23:58:00+05:30
4656,4655,false,"CreditScore=846, DTI=0.39, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4657,4656,false,"CreditScore=729, DTI=0.35, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4658,4657,false,"CreditScore=500, DTI=0.57, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4659,4658,false,"CreditScore=813, DTI=0.27, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4660,4659,false,"CreditScore=717, DTI=0.40, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4661,4660,false,"CreditScore=752, DTI=0.32, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4662,4661,false,"CreditScore=593, DTI=0.27, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4663,4662,false,"CreditScore=801, DTI=0.21, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
4664,4663,false,"CreditScore=657, DTI=0.37, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
4665,4664,false,"CreditScore=822, DTI=0.22, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4666,4665,false,"CreditScore=837, DTI=0.24, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4667,4666,false,"CreditScore=620, DTI=0.31, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4668,4667,false,"CreditScore=595, DTI=0.12, Delinquent=true, LatePayments=5",2025-04-26T23:58:00+05:30
4669,4668,false,"CreditScore=717, DTI=0.86, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
4670,4669,false,"CreditScore=838, DTI=0.13, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4671,4670,false,"CreditScore=843, DTI=0.45, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
4672,4671,false,"CreditScore=610, DTI=0.23, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4673,4672,false,"CreditScore=607, DTI=0.14, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4674,4673,false,"CreditScore=538, DTI=0.66, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4675,4674,false,"CreditScore=574, DTI=0.54, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4676,4675,false,"CreditScore=520, DTI=0.44, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4677,4676,false,"CreditScore=625, DTI=0.33, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
4678,4677,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
4679,4678,false,"CreditScore=717, DTI=0.33, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4680,4679,false,"CreditScore=811, DTI=0.33, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4681,4680,false,"CreditScore=687, DTI=0.28, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
4682,4681,false,"CreditScore=839, DTI=0.33, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4683,4682,false,"CreditScore=848, DTI=0.79, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4684,4683,false,"CreditScore=575, DTI=0.47, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4685,4684,false,"CreditScore=807, DTI=0.66, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4686,4685,false,"CreditScore=629, DTI=0.17, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4687,4686,false,"CreditScore=698, DTI=0.17, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4688,4687,false,"CreditScore=634, DTI=0.62, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4689,4688,false,"CreditScore=821, DTI=0.09, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
4690,4689,false,"CreditScore=669, DTI=0.34, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4691,4690,false,"CreditScore=623, DTI=0.09, Delinquent=false, LatePayments=0",2025-04-26T23:58:00+05:30
4692,4691,false,"CreditScore=805, DTI=0.30, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
4693,4692,false,"CreditScore=588, DTI=0.26, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4694,4693,false,"CreditScore=668, DTI=0.17, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
4695,4694,false,"CreditScore=661, DTI=0.63, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
4696,4695,false,"CreditScore=833, DTI=0.25, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4697,4696,false,"CreditScore=671, DTI=0.07, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4698,4697,false,"CreditScore=587, DTI=0.12, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4699,4698,false,"CreditScore=610, DTI=0.29, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4700,4699,false,"CreditScore=826, DTI=0.19, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4701,4700,false,"CreditScore=644, DTI=0.63, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4702,4701,false,"CreditScore=756, DTI=0.26, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4703,4702,false,"CreditScore=768, DTI=0.30, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4704,4703,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
4705,4704,false,"CreditScore=507, DTI=0.25, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4706,4705,false,"CreditScore=515, DTI=0.26, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
4707,4706,false,"CreditScore=688, DTI=0.30, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4708,4707,false,"CreditScore=747, DTI=0.39, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4709,4708,false,"CreditScore=663, DTI=0.21, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4710,4709,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
4711,4710,false,"CreditScore=625, DTI=0.20, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4712,4711,false,"CreditScore=652, DTI=0.08, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4713,4712,false,"CreditScore=732, DTI=0.16, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4714,4713,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
4715,4714,false,"CreditScore=845, DTI=0.20, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
4716,4715,false,"CreditScore=658, DTI=0.33, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4717,4716,false,"CreditScore=540, DTI=0.85, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4718,4717,false,"CreditScore=530, DTI=0.32, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4719,4718,false,"CreditScore=748, DTI=0.61, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4720,4719,false,"CreditScore=525, DTI=0.16, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4721,4720,false,"CreditScore=592, DTI=0.23, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4722,4721,false,"CreditScore=600, DTI=0.15, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4723,4722,false,"CreditScore=523, DTI=0.13, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4724,4723,false,"CreditScore=757, DTI=0.09, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
4725,4724,false,"CreditScore=520, DTI=0.45, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4726,4725,false,"CreditScore=670, DTI=0.12, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4727,4726,false,"CreditScore=777, DTI=0.34, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4728,4727,false,"CreditScore=599, DTI=0.15, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4729,4728,false,"CreditScore=508, DTI=0.30, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4730,4729,false,"CreditScore=623, DTI=0.08, Delinquent=true, LatePayments=5",2025-04-26T23:58:00+05:30
4731,4730,false,"CreditScore=721, DTI=0.31, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4732,4731,false,"CreditScore=678, DTI=0.70, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
4733,4732,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
4734,4733,false,"CreditScore=699, DTI=0.17, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4735,4734,false,"CreditScore=850, DTI=0.06, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4736,4735,false,"CreditScore=742, DTI=0.16, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
4737,4736,false,"CreditScore=506, DTI=0.36, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4738,4737,false,"CreditScore=651, DTI=0.22, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4739,4738,false,"CreditScore=831, DTI=0.47, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4740,4739,false,"CreditScore=807, DTI=0.14, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4741,4740,false,"CreditScore=527, DTI=0.32, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4742,4741,false,"CreditScore=618, DTI=0.38, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4743,4742,false,"CreditScore=541, DTI=0.57, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4744,4743,false,"CreditScore=762, DTI=0.17, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4745,4744,false,"CreditScore=715, DTI=0.40, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4746,4745,false,"CreditScore=520, DTI=0.07, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
4747,4746,false,"CreditScore=501, DTI=0.37, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
4748,4747,false,"CreditScore=762, DTI=0.23, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4749,4748,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
4750,4749,false,"CreditScore=706, DTI=0.35, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4751,4750,false,"CreditScore=506, DTI=0.38, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4752,4751,false,"CreditScore=833, DTI=0.35, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4753,4752,false,"CreditScore=519, DTI=0.44, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
4754,4753,false,"CreditScore=667, DTI=0.27, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4755,4754,false,"CreditScore=833, DTI=0.31, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4756,4755,false,"CreditScore=608, DTI=0.25, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4757,4756,false,"CreditScore=837, DTI=0.20, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
4758,4757,false,"CreditScore=849, DTI=0.38, Delinquent=false, LatePayments=5",2025-04-26T23:58:00+05:30
4759,4758,false,"CreditScore=756, DTI=0.50, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4760,4759,false,"CreditScore=578, DTI=0.35, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4761,4760,false,"CreditScore=514, DTI=0.37, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4762,4761,false,"CreditScore=702, DTI=0.25, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4763,4762,false,"CreditScore=594, DTI=0.14, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4764,4763,false,"CreditScore=835, DTI=0.21, Delinquent=true, LatePayments=5",2025-04-26T23:58:00+05:30
4765,4764,false,"CreditScore=739, DTI=0.27, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4766,4765,false,"CreditScore=536, DTI=0.22, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4767,4766,false,"CreditScore=706, DTI=0.45, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4768,4767,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
4769,4768,false,"CreditScore=814, DTI=0.20, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4770,4769,false,"CreditScore=636, DTI=0.25, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4771,4770,false,"CreditScore=650, DTI=0.46, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4772,4771,false,"CreditScore=513, DTI=0.09, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4773,4772,false,"CreditScore=677, DTI=0.25, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
4774,4773,false,"CreditScore=685, DTI=0.40, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4775,4774,false,"CreditScore=566, DTI=0.43, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4776,4775,false,"CreditScore=579, DTI=0.17, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4777,4776,false,"CreditScore=734, DTI=0.38, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4778,4777,false,"CreditScore=579, DTI=0.28, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4779,4778,false,"CreditScore=554, DTI=0.15, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4780,4779,false,"CreditScore=558, DTI=0.21, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4781,4780,false,"CreditScore=734, DTI=0.70, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4782,4781,false,"CreditScore=592, DTI=0.37, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
4783,4782,false,"CreditScore=603, DTI=0.18, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4784,4783,false,"CreditScore=527, DTI=0.45, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4785,4784,false,"CreditScore=571, DTI=0.32, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4786,4785,false,"CreditScore=764, DTI=0.55, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4787,4786,false,"CreditScore=646, DTI=0.27, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4788,4787,false,"CreditScore=616, DTI=0.26, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4789,4788,false,"CreditScore=735, DTI=0.31, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4790,4789,false,"CreditScore=784, DTI=0.39, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4791,4790,false,"CreditScore=658, DTI=0.33, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4792,4791,false,"CreditScore=761, DTI=0.05, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
4793,4792,false,"CreditScore=768, DTI=0.08, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4794,4793,false,"CreditScore=643, DTI=0.50, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4795,4794,false,"CreditScore=673, DTI=0.30, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4796,4795,false,"CreditScore=583, DTI=0.18, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4797,4796,false,"CreditScore=818, DTI=0.37, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4798,4797,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
4799,4798,false,"CreditScore=829, DTI=0.38, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4800,4799,false,"CreditScore=527, DTI=0.41, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4801,4800,false,"CreditScore=578, DTI=0.17, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4802,4801,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
4803,4802,false,"CreditScore=638, DTI=0.32, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
4804,4803,false,"CreditScore=747, DTI=0.32, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4805,4804,false,"CreditScore=667, DTI=0.17, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
4806,4805,false,"CreditScore=714, DTI=0.40, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4807,4806,false,"CreditScore=757, DTI=0.64, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4808,4807,false,"CreditScore=761, DTI=0.39, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4809,4808,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
4810,4809,false,"CreditScore=523, DTI=0.27, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4811,4810,false,"CreditScore=510, DTI=0.24, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4812,4811,false,"CreditScore=540, DTI=0.43, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4813,4812,false,"CreditScore=733, DTI=0.12, Delinquent=true, LatePayments=5",2025-04-26T23:58:00+05:30
4814,4813,false,"CreditScore=710, DTI=0.32, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
4815,4814,false,"CreditScore=767, DTI=0.43, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4816,4815,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
4817,4816,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
4818,4817,false,"CreditScore=738, DTI=0.16, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4819,4818,false,"CreditScore=790, DTI=0.09, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4820,4819,false,"CreditScore=777, DTI=0.37, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4821,4820,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
4822,4821,false,"CreditScore=535, DTI=0.65, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4823,4822,false,"CreditScore=700, DTI=0.25, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4824,4823,false,"CreditScore=808, DTI=0.16, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
4825,4824,false,"CreditScore=740, DTI=0.23, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4826,4825,false,"CreditScore=840, DTI=0.10, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4827,4826,false,"CreditScore=525, DTI=0.34, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4828,4827,false,"CreditScore=716, DTI=0.35, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
4829,4828,false,"CreditScore=608, DTI=0.21, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4830,4829,false,"CreditScore=761, DTI=0.47, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
4831,4830,false,"CreditScore=789, DTI=0.36, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
4832,4831,false,"CreditScore=850, DTI=0.24, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4833,4832,false,"CreditScore=534, DTI=0.40, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4834,4833,false,"CreditScore=758, DTI=0.21, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
4835,4834,false,"CreditScore=524, DTI=0.18, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4836,4835,false,"CreditScore=532, DTI=0.32, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4837,4836,false,"CreditScore=520, DTI=0.64, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4838,4837,false,"CreditScore=837, DTI=0.61, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4839,4838,false,"CreditScore=606, DTI=0.21, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
4840,4839,false,"CreditScore=678, DTI=0.19, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4841,4840,false,"CreditScore=666, DTI=0.72, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4842,4841,false,"CreditScore=600, DTI=0.49, Delinquent=false, LatePayments=0",2025-04-26T23:58:00+05:30
4843,4842,false,"CreditScore=811, DTI=0.54, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
4844,4843,false,"CreditScore=638, DTI=0.50, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
4845,4844,false,"CreditScore=845, DTI=0.27, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4846,4845,false,"CreditScore=680, DTI=0.35, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4847,4846,false,"CreditScore=702, DTI=0.67, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4848,4847,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
4849,4848,false,"CreditScore=685, DTI=0.08, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
4850,4849,false,"CreditScore=813, DTI=0.55, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
4851,4850,false,"CreditScore=581, DTI=0.07, Delinquent=false, LatePayments=5",2025-04-26T23:58:00+05:30
4852,4851,false,"CreditScore=605, DTI=0.25, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4853,4852,false,"CreditScore=660, DTI=0.14, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
4854,4853,false,"CreditScore=655, DTI=0.26, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4855,4854,false,"CreditScore=806, DTI=0.14, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4856,4855,false,"CreditScore=584, DTI=0.22, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4857,4856,false,"CreditScore=740, DTI=0.15, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4858,4857,false,"CreditScore=667, DTI=0.23, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
4859,4858,false,"CreditScore=611, DTI=0.19, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
4860,4859,false,"CreditScore=645, DTI=0.30, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
4861,4860,false,"CreditScore=518, DTI=0.21, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
4862,4861,false,"CreditScore=717, DTI=0.32, Delinquent=true, LatePayments=5",2025-04-26T23:58:00+05:30
4863,4862,false,"CreditScore=797, DTI=0.13, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
